# dt=0.025000000000000001 sample_every_steps=10 sample_dt=0.25 start_time=75
# probe0 label=center component=ey x=0 y=0 z=0
# probe1 label=x+0.25 component=ey x=0.25 y=0 z=0
# probe2 label=y+0.25 component=ey x=0 y=0.25 z=0
t,re0,im0,re1,im1,re2,im2
132.25,1.182770878102049,7.1716079117606002,-0.91553162401916643,4.5761510102443284,-1.2940209052325262,5.2347385722488013
132.5,4.378281732746145,7.2888746526397448,1.0104394303785857,4.567631076448631,0.97317600921193281,5.2824176714184663
132.75,7.2493647305850262,6.0446498453553463,2.8106215449863869,3.7795350677035571,2.9043851866330752,4.4383313557722346
133,9.2906375377435211,3.8423931646853591,4.1117851423732574,2.3064082751755812,4.6239975473464607,2.8152694970965189
133.25,10.350018580080118,0.89303061220204139,4.6452805557775676,0.47611041428347411,5.2349371617814207,0.71740766524936306
133.5,10.144137622574981,-2.1536596403589221,4.4913667429646384,-1.4672803161064993,5.0877701499052552,-1.5047895062803627
133.75,8.5637062022689392,-4.9050216545767427,3.4524261276772505,-3.1441096795063945,4.0790140771521175,-3.4726567292256387
134,6.2915583740912435,-6.7457786774445205,1.9789602172530387,-4.27289038020609,2.3110397560871689,-4.8329753968506548
134.25,3.1304115035731579,-7.496902058761612,-0.042315680260854222,-4.6908883584385332,0.043843903663113686,-5.3655429851865009
134.5,0.11077448691037042,-6.9444163082019301,-1.8295382885588813,-4.280929082396888,-1.9551791951765438,-4.973888828414859
134.75,-2.2308761256801377,-5.205802848262457,-3.4746814723073292,-3.1484413249109426,-4.0415873756331582,-3.706161044726338
135,-4.1571344091366225,-2.5800074377581863,-4.4210691639155089,-1.4687593073045297,-5.0039831862357378,-1.8406506778922787
135.25,-4.4117890200974639,0.45086441835646845,-4.6612787971458642,0.46685469882933001,-5.3789099296798284,0.38395329918001903
135.5,-3.5072731353694664,3.4335348105007544,-4.0733667338337511,2.3276430816087874,-4.8540388773474152,2.5091512034715446
135.75,-1.65546512141663,5.7848602058795624,-2.7139599099672465,3.7703548455372955,-3.2988237527112121,4.2216006152405203
136,1.1117889942197501,7.1482993233441103,-1.0461744208375072,4.5804238987174504,-1.3527757580656119,5.2072408150952789
136.25,4.3895904989064549,7.2466664893838022,0.98327253033024165,4.6049101464565165,0.81917171414622281,5.2837569581298602
136.5,6.9624682377680536,6.1271798319075277,2.7374036625518023,3.8258420704171412,2.9973637571432201,4.4582449724100712
136.75,9.2686444708971152,3.8824737370217846,4.0564209371319997,2.3925643830562509,4.464544479570284,2.8536327495394218
137,10.423314274939855,1.0225352581015281,4.6748075540312559,0.55199242888517719,5.2703268651290642,0.76474864556169964
137.25,9.9751022183774829,-2.0642311094463555,4.5183627790826861,-1.3885247993370657,5.0999443858249052,-1.4481606237359297
137.5,8.8424345965073243,-4.8056409577514714,3.5506384938250628,-3.089374983793844,4.0944747374246564,-3.4291504415198863
137.75,6.1455622768325355,-6.6964926563056402,1.9925467413553051,-4.2513375594902243,2.2829684763307436,-4.7952177711134372
138,3.3882090065424602,-7.4885129742561647,0.11126801885469947,-4.7044643809812943,0.2222129358487894,-5.3558143709431416
138.25,0.1904742825453275,-6.9482460026972186,-1.7667283264427769,-4.3179102183613178,-2.0211972221447936,-4.9819405795716483
138.5,-2.292358772495052,-5.2618755986534289,-3.4680593667928661,-3.2324149424150272,-3.8828214668048311,-3.7475976860505806
138.75,-3.9141295714868942,-2.693540170618046,-4.372453209746709,-1.5449681227168806,-5.0821187950922013,-1.8864126631757565
139,-4.5302094020892074,0.38583890029472512,-4.6653700409127783,0.38494206549989574,-5.3438728403469344,0.34266556246834079
139.25,-3.5232555075019958,3.3400909437634585,-4.150866229221033,2.2419403802299538,-4.8966008572287247,2.4708735775398809
139.5,-1.7153773753905521,5.723958054695089,-2.7947682467161021,3.7356549885167425,-3.2924384645945159,4.1905360969980299
139.75,1.0640026719950744,7.121628220461873,-1.0876492997560789,4.5706794290476136,-1.4297340744252438,5.1924103444357748
140,4.2199017370683958,7.2519759899271534,0.82571798143413799,4.6257803974821066,0.80447409231968758,5.2887806991249864
140.25,6.9816611191901217,6.1408321214475983,2.7264757438311982,3.8843791372560261,2.9388016180699355,4.4716006005816391
140.5,9.2227426571822306,3.9569938525805792,3.9882219407763282,2.4715787859641281,4.4346316315193484,2.8990650313989894
140.75,10.248588283571177,1.0941855213230709,4.681205690177511,0.64594354552082756,5.2699568545938753,0.80930582825389952
141,10.207684854703473,-1.987456992318926,4.5368078170184125,-1.3071062250058918,5.1027198150461732,-1.405669008032514
141.25,8.6498343333034811,-4.7088394482913172,3.6103546150103409,-3.0179022285932096,4.136994585620716,-3.3937797294037364
141.5,6.3527989374101068,-6.6639740858819518,2.1161633163566096,-4.2258529965124376,2.3480846419519681,-4.7779332770766265
141.75,3.4303917816410272,-7.445905068825537,0.20483908505082715,-4.6980091784949227,0.22470429531037961,-5.3566505827701567
142,0.27233119090888358,-6.9742741729176636,-1.7882145612308458,-4.3706920039748915,-1.9886110895190612,-4.9922883981792143
142.25,-2.2071894656328435,-5.330967085407158,-3.2703020425967884,-3.2767835956909805,-3.8034188387420382,-3.7898730388545454
142.5,-3.8417628494705429,-2.735059558174374,-4.435886009471373,-1.6364441831444907,-5.1070777123096072,-1.9118609754174529
142.75,-4.6164846130135846,0.29570360466214196,-4.6380086264439591,0.28143808023972128,-5.3473073469533956,0.28408250548697322
143,-3.4711930127881727,3.2619101201609215,-4.1467256628306322,2.1654888825611494,-4.8365300200142229,2.4238687233773533
143.25,-1.7668629641730376,5.661700152696044,-2.9304673277129165,3.6745310237985924,-3.4393119270240922,4.1726010510405285
143.5,1.0078021218908919,7.071072322826697,-1.2011032442441998,4.5392073640272059,-1.4554261481362278,5.167719861820208
143.75,4.0529042408046836,7.2376137717408211,0.83893166367405048,4.6489631597096732,0.83471020341844837,5.3053017078387956
144,6.9866824948963551,6.1857289831573565,2.5240086964259714,3.9307291116128935,2.7769385034461687,4.5047002359546919
144.25,9.0816655883956301,4.0251492273454357,4.004665020464806,2.5396343853656624,4.5039119200826336,2.9323824112924539
144.5,10.313434223407654,1.1628837053926309,4.6648084407767403,0.74776504761745666,5.2121846973790458,0.87015967133502592
144.75,10.142215111505081,-1.9004784465939832,4.5102370844113526,-1.2158141394191686,5.1754054800751632,-1.3639734861750403
145,8.7138938793587624,-4.6472630975716909,3.7180068428353765,-2.9394409587358203,4.0787986727661272,-3.3493311360323594
145.25,6.4537495669020304,-6.5968408951972162,2.1727872362390497,-4.176377736863893,2.507069379961576,-4.7562754003828367
145.5,3.4257915219896278,-7.4304912692724656,0.25040308076885243,-4.6868809382268068,0.17288211900027289,-5.3511647417694128
145.75,0.41863160252329412,-6.9814164089564761,-1.5995949893612362,-4.3840253821654134,-1.8540341071533999,-5.0212674806500868
146,-2.1633889151769612,-5.3583803730999291,-3.2797476325902579,-3.3482787318569209,-3.8229224040109822,-3.8144716863106325
146.25,-3.8234192549339046,-2.8170034747552757,-4.3334722097938849,-1.7174790596859024,-5.0376684162688985,-1.9774717911486439
146.5,-4.4872928661063849,0.21902500663192664,-4.6671764646895308,0.19039519819739467,-5.4056245338619791,0.23176107017473968
146.75,-3.6126727310396207,3.1648995753621003,-4.1757261435409738,2.0771044566188133,-4.8337358606273773,2.3691224511503663
147,-1.7551575540730773,5.5942434089922024,-3.0006254761570594,3.5907454574992483,-3.4847365641931147,4.1360712170691176
147.25,0.90986168575057169,7.0257950833214515,-1.1995795007428196,4.514316448190522,-1.5117643766898461,5.1511908664010964
147.5,3.9898757147784396,7.2365289850857302,0.57494213667526162,4.6325207294934678,0.73903271906178625,5.3101165188155806
147.75,6.8325649651926055,6.2055438451250797,2.6061338135113088,3.9684027097623873,2.811013173242408,4.5347723464406409
148,9.1642169432232787,4.0840271828574402,3.8382206990591867,2.619961222040303,4.3407052812231228,2.995660159338156
148.25,10.119869228549746,1.2496102539121323,4.6543722704303256,0.82749592718755793,5.3095143717099678,0.933074683903932
148.5,10.208907275365819,-1.8149114806635871,4.502100809767569,-1.1120035133054609,5.1346868099240233,-1.295509510226696
148.75,8.7350737427394556,-4.5366172489752419,3.7903439902785809,-2.8503598548362268,4.1704701662003218,-3.296250081468342
149,6.5689609510891769,-6.5509639243564477,2.1892301522501585,-4.1132069793233139,2.4919623069719981,-4.7248642347593091
149.25,3.4414938335640084,-7.3978859930462253,0.43718688868411576,-4.6476005135770748,0.3389300305798667,-5.344827462119782
149.5,0.62662861058691766,-6.9997017329788802,-1.5740637563571276,-4.4129045278933248,-1.8612884111335928,-5.0438968335292689
149.75,-2.1806438238898584,-5.4080508076743641,-3.1321858364128108,-3.39686895256333,-3.724392709813503,-3.8701957438839765
150,-3.7570902722158159,-2.8992162409662101,-4.3375596635206071,-1.8042989702329262,-5.0510608247987454,-2.0466092125800261
150.25,-4.3682058691996168,0.11069135425977669,-4.5996404222417286,0.09587042186703057,-5.3370141961253506,0.1470708814221118
150.5,-3.7744899554575415,3.071923947443377,-4.2495562948078547,1.9655446946221828,-4.9472758037024791,2.3037275267036081
150.75,-1.7701128241919297,5.5070271756464289,-2.9906879967719586,3.5327394382300832,-3.5068885714451659,4.0717414678918544
151,0.8509545762430657,6.9896591965027959,-1.3931065930445616,4.4446557664104773,-1.5784054701220354,5.1395828362990486
151.25,3.8243241846986384,7.2271200908274826,0.6146439701524381,4.633946394297066,0.59617116162249906,5.3179366400241666
151.5,6.8052470334764834,6.2580951386649151,2.3761323341803791,3.9903384689547572,2.7745713081691834,4.5895053220748085
151.75,8.9721975073723659,4.158113206552251,3.8371184048112577,2.6940938875483034,4.3422908146549268,3.0652905027645962
152,10.287193420100902,1.3418775294858776,4.5641958388071284,0.92072501312196375,5.2275576561587158,1.0159003645385776
152.25,10.005841118719633,-1.6910800163911821,4.5612279442905894,-1.0061184369252043,5.1716791952893937,-1.2125862160920158
152.5,8.9280622675458705,-4.4537214112287042,3.7850284038108155,-2.7643943283274313,4.2379327426086295,-3.2159437011961765
152.75,6.547260411533582,-6.4728089439476655,2.2969024351774507,-4.0375384235965939,2.554934062499469,-4.6832831221959701
153,3.673737470370062,-7.3751338845697143,0.47300365587928428,-4.6234434135646243,0.42633065546582194,-5.3348224214793571
153.25,0.63666334095641952,-7.0311700706469562,-1.3937242375830416,-4.4125879253771858,-1.7217856143174177,-5.073803225168195
153.5,-2.0043151601904929,-5.4801237499942026,-3.1277758768037343,-3.4384839406253018,-3.730013770980201,-3.9491423558568748
153.75,-3.7598415602331032,-3.0001837435788294,-4.2247820999550862,-1.8850681530329068,-4.9002303292026479,-2.1363663374142536
154,-4.376223674245308,-0.0089534057629468804,-4.5792418575092935,-0.0043575426206744292,-5.4844907000399274,0.050824506907867689
154.25,-3.7723218644480272,2.9844167402793356,-4.2381968342515561,1.8764238648173506,-4.9053536137199636,2.2162834594524727
154.5,-1.8272219543941361,5.3994482184362447,-3.0802478318330468,3.4262002919580006,-3.5945004855580178,4.0136308802708509
154.75,0.65085019890738671,6.9582368438857856,-1.4590724325395801,4.4028055972491495,-1.6947156501004312,5.1087565800351289
155,3.8264563175901194,7.2220226723063323,0.52075232428405815,4.5993177840771491,0.54790747015176566,5.3341837953739848
155.25,6.6369041303114269,6.3177257271337535,2.2604030242056572,4.0268816561447069,2.6432715726993945,4.6386876471466678
155.5,8.880919880562864,4.2398565286782066,3.7701899071314529,2.7485900161736811,4.3072421671777201,3.1497316104202833
155.75,10.198615991757563,1.4925982333817323,4.4948363978266013,1.0154325497011407,5.1769828452411542,1.1231808201422844
156,10.190204520872449,-1.5891353322586002,4.5928749569708716,-0.9174200826203075,5.2258917648495125,-1.1144109813824712
156.25,8.8454042243770346,-4.347202708726476,3.7695333631232071,-2.661252043448771,4.2927888510512364,-3.1253925324082159
156.5,6.7848792314620843,-6.4294752487413138,2.3865751433008859,-3.9702008557713304,2.6388710039472478,-4.6437202266099558
156.75,3.6979422613041057,-7.3504733710214012,0.57151660201337007,-4.583176129051072,0.59865371012185342,-5.3278114713248499
157,0.74822884661283362,-7.0729820384343629,-1.3308617755021703,-4.4103689367999888,-1.7327517161631483,-5.1230852839559109
157.25,-1.8605184066630991,-5.5550928083118585,-3.0000564155862088,-3.4798147753390225,-3.5608330993409538,-4.0189702590398939
157.5,-3.7375072867399473,-3.1102328299250268,-4.1555131161339398,-1.9585011920640101,-4.9546502413532441,-2.2269908153314955
157.75,-4.4126523826319373,-0.13463073622090502,-4.6142240295080352,-0.090171279785697792,-5.4217794727615036,-0.059158429224018261
158,-3.6898113443760949,2.8520873378293246,-4.1767588734125312,1.776792573309832,-4.9488965104845803,2.1217812100468065
158.25,-2.0777154194234955,5.3435222955994073,-3.1841438293915365,3.3619705850062003,-3.7184980075815126,3.9468949269381892
158.5,0.6387606901160956,6.9031713474249567,-1.4764238321444276,4.3314533466681091,-1.7646661712773775,5.0816113009320247
158.75,3.6188832335003047,7.2629430871357048,0.38899401984584925,4.5906712538849686,0.41202626413676768,5.3538831949239807
159,6.5442153954207285,6.3685699722761857,2.209266821696275,4.0398713701448772,2.5752237582141699,4.7081834273598115
159.25,8.8647748314283881,4.3673799775964834,3.6557525618832099,2.7978630266299724,4.2146094729017136,3.2393170251318182
159.5,10.179052879535327,1.595372406773949,4.5048875410447149,1.0863046117308104,5.2210264636492276,1.221659600904879
159.75,10.147419518982343,-1.4559424607086013,4.5010865010010832,-0.82151244610084739,5.2272819799381658,-1.0005765615526578
160,9.0336859285323747,-4.2688143910541809,3.8722098940212817,-2.5932105311721263,4.3644720510603712,-3.0635512344891582
160.25,6.7817488694700021,-6.3533063125040901,2.3968996174690824,-3.8943527859866309,2.7514764418876578,-4.591762132228185
160.5,3.9222554243097205,-7.3719030667370387,0.65376839245098384,-4.5436302800527688,0.65505622806789399,-5.3339981817405437
160.75,0.82182605349029392,-7.1149028085249721,-1.2399078006436239,-4.4116916242399906,-1.5715333539765219,-5.158573906436156
161,-1.7938286852336132,-5.6400684654198114,-2.9245863351890531,-3.5105753077328385,-3.5255406616558704,-4.0964232941730847
161.25,-3.6883636971164924,-3.2328522767457404,-4.1031484687910265,-2.0161705859749293,-4.9428016096652243,-2.3264496948117248
161.5,-4.3306219417924119,-0.25528482706933964,-4.5691766728672967,-0.16767470973272025,-5.3808591529476946,-0.16153002293161683
161.75,-3.9148417003708218,2.7428185288519407,-4.2087740289352595,1.7033698631271788,-5.0284306857724568,2.0402308961624245
162,-2.0729000843535346,5.267662215826082,-3.1887342479187781,3.283879515625336,-3.797006215023274,3.8789257754031121
162.25,0.48707940975868136,6.8850147886816035,-1.5652698488948338,4.2878383354420366,-1.8716904531214529,5.0598114616844594
162.5,3.4980131909526762,7.2922818006593291,0.32864709690603366,4.5717537718554908,0.34029460206456519,5.3747389061211059
162.75,6.4670415748521792,6.4342753691299137,2.126697842365489,4.0443590471314881,2.4505190212135766,4.7616247789749497
163,8.8172505174256877,4.4715423701097663,3.5998929504206632,2.8456613310882957,4.1986362142688822,3.3228678733138608
163.25,10.053383349421139,1.7083744683243909,4.4598828332607949,1.1434319780805557,5.1961574603794105,1.3271151810002966
163.5,10.361837472164042,-1.3318211273459672,4.5102181391827241,-0.74984878899088925,5.2377705485779424,-0.91612536599065952
163.75,8.9262834422067474,-4.1820580775358804,3.8344710158140325,-2.5170530005786342,4.4360074050444744,-2.9822428526561069
164,7.0682746724536063,-6.3063895393769229,2.4966861245210312,-3.8454328320095721,2.8595388434217668,-4.5503212997564315
164.25,3.8860056910098462,-7.3588970980213642,0.69500778133843599,-4.5043825016618735,0.72816621522417224,-5.3239760464242956
164.5,1.0414368436432371,-7.159685908382607,-1.1700757900774725,-4.4102463590389442,-1.4789419851703045,-5.1949714543921477
164.75,-1.7633067728490421,-5.7359585866166656,-2.8636499579372385,-3.5354804656679812,-3.4625238665795695,-4.1584654475093483
165,-3.5929485611509095,-3.3311812468523074,-4.0469456364955452,-2.0553519615692259,-4.8692351267200333,-2.4108422215628806
165.25,-4.4553247619721308,-0.38000902278407434,-4.5619757666540757,-0.23287967874899784,-5.4244996967342498,-0.25407021881437614
165.5,-3.8406783328984182,2.6346584831109459,-4.1641023453278248,1.6427654185525444,-5.0370182836532322,1.9464639277496483
165.75,-2.1848944648805579,5.2108791677997583,-3.2585951869613337,3.2166258591440062,-3.8909770387955982,3.8164104507886454
166,0.30668802099918446,6.8261244626693349,-1.6008810007133187,4.249010445820411,-1.8955811947132015,5.0325011563393982
166.25,3.4697072162345957,7.3105220920242253,0.28157465028728978,4.5458341960188768,0.13383040709371655,5.3774488811561643
166.5,6.3014605215531478,6.4951934658982466,2.0282691828558743,4.0569892313792213,2.4622716018625228,4.8016255473236598
166.75,8.7293720474797141,4.5673598767893573,3.6052133272214659,2.8672139351490751,4.1354413947422852,3.3983366332857678
167,10.088391348485695,1.8285306555373313,4.3603290641267058,1.200653970093972,5.09925017831155,1.4016668415461617
167.25,10.328321029723011,-1.2265763069642137,4.5100853399456131,-0.69348493613483275,5.3260751967573672,-0.81980071909008645
167.5,9.0647707766262968,-4.0776200546866139,3.8757826644374869,-2.4502027734439924,4.4438693598116137,-2.9054627350578146
167.75,7.0705939942659599,-6.2486379153933029,2.4878457726162395,-3.7940439090059428,2.9256767126887695,-4.4898112225909639
168,4.1034543447907339,-7.3319773271005477,0.78467824673505215,-4.4841717395230578,0.81947515144155902,-5.3072390393121029
168.25,1.067546710980118,-7.1946581066531881,-1.1098190541752408,-4.3972071867107321,-1.3786810504417075,-5.2024861672764118
168.5,-1.6079754967274371,-5.7995159214448035,-2.8380914569805027,-3.5526696935718092,-3.3938751852002178,-4.2035284935984869
168.75,-3.5996819770940043,-3.4341678245875156,-3.9943515977566428,-2.0896796184174002,-4.8262439857866735,-2.4925142096637245
169,-4.3495746063617009,-0.51007518380307393,-4.4921580779436798,-0.29366827339122781,-5.3707104578956839,-0.33763296062126052
169.25,-3.9497105903952647,2.5489595364083399,-4.2412183973243049,1.5957648546270833,-5.123674125745624,1.8649014240799731
169.5,-2.2649332259894379,5.1021296959365188,-3.2403522345103077,3.1539053727709891,-3.8633499224830041,3.7452378127960744
169.75,0.22136199144087726,6.7880383597079312,-1.600232032723113,4.2201124898204778,-2.0651187294208437,4.9814794704932943
170,3.3766902762679289,7.3041087209373314,0.1475604507568542,4.5230342308495661,0.1888126539914588,5.3619732832073694
170.25,6.1667167653720973,6.5223709916867394,2.0243883234266047,4.0600521249521337,2.2687114166503308,4.815244968162899
170.5,8.6795792308180548,4.6400822802919333,3.5494500336237458,2.9074961758426543,4.0730647315538748,3.4452937748094632
170.75,10.024495204896363,1.9441407992167989,4.3175453703772018,1.2224357242172705,5.0989142584277269,1.4870162267155638
171,10.260582619289798,-1.1054903123734112,4.5460307563551714,-0.63042949837740592,5.2681754737351181,-0.73062665270670868
171.25,9.1913940210722114,-3.9722379151543716,3.8109201970826496,-2.4087725113120357,4.4886907530584583,-2.8177597494544622
171.5,7.1416990853949898,-6.146221662197445,2.5936134837698184,-3.7470804236441726,2.9871572355195219,-4.4273019468859207
171.75,4.1706169773640749,-7.3192964286445594,0.75537864874811111,-4.4509140436855343,0.90654903693678546,-5.2655054341185057
172,1.2875486114473129,-7.1807037431526588,-1.0426405863593606,-4.3896093014514213,-1.3136733280039754,-5.1926796547176934
172.25,-1.5971989822049655,-5.8740288047310809,-2.7333502799088079,-3.5683086410417002,-3.3029976101403911,-4.2321592778546533
172.5,-3.4826212482666667,-3.5202582858791738,-4.0073304920872754,-2.127405153655797,-4.7372359725541191,-2.5560995565448916
172.75,-4.3260769202686014,-0.5999119835838489,-4.4576926447458982,-0.33449620645263467,-5.3844577310882009,-0.41183546960241368
173,-4.0256114145833717,2.4071845263461169,-4.2364135897856912,1.5355234740009784,-5.076122904615171,1.7684251382723755
173.25,-2.2213611593194913,4.9987701076820024,-3.2613618781880693,3.1180907833769309,-3.9170178786233545,3.6657651343281392
173.5,0.11970426781296006,6.7219731770545632,-1.660250711609375,4.1744136619008945,-2.1173802054016884,4.9131973659324313
173.75,3.1585889649245478,7.2547865506129323,0.14173248481083561,4.5139590617255951,0.056494780110061885,5.3322571783656194
174,6.1664971458136826,6.5659564526111529,1.945537415473664,4.0654604699148065,2.2631995967614467,4.8223301852141418
174.25,8.4404941396782043,4.7022218623957617,3.5003255095906707,2.9276194970878002,3.9187616737269071,3.4852168988951977
174.5,10.098558786382164,2.055874789045308,4.3072951886503592,1.272530161476553,5.0732682396315409,1.5539257505116209
174.75,10.118207322209647,-0.9828548560278132,4.525873542580749,-0.5836500280187702,5.2491004750380803,-0.63964485296128648
175,9.3535505380432049,-3.8463752547899888,3.8363754130980805,-2.3558436309618505,4.4771560394342069,-2.7298913636435858
